order_id,customer_id,restaurant_id,order_date,gross_order_value,coupon_id,discount_amount,net_order_value,delivery_fee,food_cost,order_status,payment_method,estimated_zomato_revenue,estimated_profit
831.00,194,30,2025-05-08,477.64,,0.00,477.64,0.00,293.65,Delivered,Cash,95.53,63.53
832.00,288,27,2025-04-03,484.94,,0.00,484.94,55.00,267.65,Delivered,Wallet,161.69,129.69
833.00,110,10,2025-06-09,454.85,,0.00,454.85,45.00,263.47,Delivered,Wallet,126.87,94.87
834.00,278,5,2025-02-28,530.56,,0.00,530.56,35.00,284.62,Delivered,Wallet,141.11,109.11
835.00,48,18,2025-07-26,649.19,,0.00,649.19,0.00,395.45,Delivered,Cash,116.85,84.85
836.00,256,16,2025-01-01,525.93,,0.00,525.93,45.00,334.58,Delivered,Card,150.19,118.19
837.00,207,20,2025-08-30,256.36,,0.00,256.36,35.00,137.04,Delivered,Wallet,86.27,54.27
838.00,198,29,2025-07-12,426.61,,0.00,426.61,0.00,222.70,Delivered,Wallet,93.85,61.85
839.00,100,3,2025-08-19,979.89,,0.00,979.89,35.00,603.91,Delivered,Wallet,279.97,247.97
840.00,275,19,2025-04-30,250.80,,0.00,250.80,55.00,157.40,Delivered,UPI,110.18,78.18
841.00,277,21,2025-08-14,434.47,,0.00,434.47,45.00,250.35,Delivered,Cash,123.20,91.20
842.00,11,19,2025-07-08,297.54,,0.00,297.54,45.00,182.50,Cancelled,Wallet,0.00,0.00
843.00,17,17,2025-07-27,318.68,,0.00,318.68,55.00,186.30,Delivered,Wallet,118.74,86.74
844.00,197,19,2025-09-27,497.37,,0.00,497.37,55.00,281.56,Delivered,Cash,164.42,132.42
845.00,273,1,2025-03-09,280.87,,0.00,280.87,45.00,159.78,Delivered,Wallet,106.79,74.79
846.00,122,22,2025-01-19,440.37,,0.00,440.37,45.00,268.67,Delivered,UPI,155.09,123.09
847.00,283,29,2025-05-11,609.36,,0.00,609.36,55.00,336.49,Delivered,UPI,189.06,157.06
848.00,222,15,2025-12-11,562.89,,0.00,562.89,35.00,309.15,Delivered,UPI,147.58,115.58
849.00,75,26,2025-06-15,369.65,,0.00,369.65,0.00,199.96,Delivered,Card,92.41,60.41
850.00,154,4,2025-06-02,406.29,,0.00,406.29,25.00,241.44,Delivered,Wallet,98.13,66.13
851.00,27,30,2025-05-16,252.58,,0.00,252.58,55.00,134.43,Delivered,Cash,105.52,73.52
852.00,163,27,2025-01-14,1121.03,,0.00,1121.03,35.00,594.76,Delivered,Cash,281.63,249.63
853.00,145,25,2025-08-05,224.89,,0.00,224.89,25.00,117.27,Cancelled,Wallet,0.00,0.00
854.00,53,9,2025-12-24,958.30,,0.00,958.30,0.00,541.80,Delivered,UPI,172.49,140.49
855.00,221,11,2025-04-10,341.55,,0.00,341.55,25.00,215.09,Delivered,Wallet,110.39,78.39
856.00,252,16,2025-02-16,444.80,,0.00,444.80,45.00,237.29,Delivered,UPI,133.96,101.96
857.00,90,9,2025-01-28,689.19,,0.00,689.19,25.00,368.65,Delivered,Cash,149.05,117.05
858.00,203,4,2025-08-24,659.49,,0.00,659.49,25.00,343.31,Delivered,Card,143.71,111.71
859.00,77,30,2025-06-03,228.05,,0.00,228.05,25.00,140.22,Delivered,UPI,70.61,38.61
860.00,104,29,2025-07-10,1107.55,,0.00,1107.55,35.00,608.15,Delivered,UPI,278.66,246.66
861.00,211,9,2025-12-23,524.81,,0.00,524.81,45.00,283.75,Delivered,UPI,139.47,107.47
862.00,140,22,2025-11-19,507.33,,0.00,507.33,55.00,264.80,Delivered,Card,181.83,149.83
863.00,130,1,2025-10-21,315.55,,0.00,315.55,55.00,195.67,Delivered,Card,124.42,92.42
864.00,263,27,2025-08-26,717.97,,0.00,717.97,25.00,422.65,Delivered,Wallet,182.95,150.95
865.00,198,7,2025-11-09,275.68,,0.00,275.68,45.00,162.78,Delivered,Cash,100.14,68.14
866.00,122,9,2025-12-13,498.93,,0.00,498.93,25.00,305.71,Delivered,Cash,114.81,82.81
867.00,290,16,2025-06-18,378.90,,0.00,378.90,25.00,231.10,Cancelled,Wallet,0.00,0.00
868.00,127,23,2025-11-18,686.72,,0.00,686.72,25.00,366.67,Cancelled,Card,0.00,0.00
869.00,204,25,2025-09-17,353.05,,0.00,353.05,35.00,207.94,Delivered,Cash,112.67,80.67
870.00,102,17,2025-03-01,460.68,,0.00,460.68,55.00,250.28,Delivered,Cash,147.14,115.14
871.00,286,8,2025-01-02,232.56,,0.00,232.56,25.00,148.05,Delivered,Card,71.51,39.51
872.00,220,5,2025-02-18,332.42,,0.00,332.42,55.00,180.74,Delivered,UPI,121.48,89.48
873.00,5,11,2025-10-18,254.71,,0.00,254.71,25.00,133.69,Delivered,Wallet,88.68,56.68
874.00,148,1,2025-09-19,225.24,,0.00,225.24,45.00,128.62,Delivered,Cash,94.55,62.55
875.00,265,13,2025-01-12,337.51,,0.00,337.51,35.00,208.49,Delivered,Card,109.25,77.25
876.00,199,9,2025-02-13,278.36,,0.00,278.36,45.00,173.32,Cancelled,Card,0.00,0.00
877.00,168,17,2025-04-30,409.49,,0.00,409.49,0.00,248.20,Delivered,Cash,81.90,49.90
878.00,274,4,2025-06-21,376.01,,0.00,376.01,55.00,201.22,Delivered,Cash,122.68,90.68
879.00,247,27,2025-05-06,456.56,,0.00,456.56,55.00,244.46,Delivered,Cash,155.44,123.44
880.00,267,11,2025-07-19,1005.66,,0.00,1005.66,45.00,574.34,Delivered,Wallet,296.41,264.41
881.00,297,20,2025-10-28,704.90,,0.00,704.90,25.00,394.13,Delivered,UPI,165.98,133.98
882.00,198,1,2025-12-12,267.96,,0.00,267.96,35.00,171.20,Delivered,Card,93.95,61.95
883.00,204,15,2025-02-10,378.21,,0.00,378.21,35.00,224.07,Delivered,Cash,110.64,78.64
884.00,45,8,2025-03-20,474.74,,0.00,474.74,0.00,303.15,Delivered,Wallet,94.95,62.95
885.00,14,17,2025-02-10,1321.14,,0.00,1321.14,55.00,836.18,Delivered,Cash,319.23,287.23
886.00,37,30,2025-09-05,281.55,,0.00,281.55,0.00,157.35,Delivered,Wallet,56.31,24.31
887.00,102,12,2025-05-17,762.32,,0.00,762.32,55.00,461.58,Delivered,Wallet,245.58,213.58
888.00,237,5,2025-11-20,1126.57,,0.00,1126.57,45.00,671.78,Delivered,Wallet,270.31,238.31
889.00,183,23,2025-02-17,269.35,,0.00,269.35,35.00,163.15,Delivered,Cash,83.48,51.48
890.00,162,11,2025-05-18,586.78,,0.00,586.78,35.00,370.16,Delivered,UPI,181.70,149.70
891.00,224,2,2025-09-18,715.42,,0.00,715.42,35.00,401.68,Delivered,Cash,163.78,131.78
892.00,49,2,2025-11-09,429.17,,0.00,429.17,0.00,239.13,Delivered,UPI,77.25,45.25
893.00,231,29,2025-05-09,428.60,,0.00,428.60,0.00,225.94,Delivered,Card,94.29,62.29
894.00,25,19,2025-09-07,759.57,,0.00,759.57,45.00,458.54,Delivered,Cash,212.11,180.11
895.00,94,6,2025-05-02,790.44,,0.00,790.44,35.00,440.70,Cancelled,Wallet,0.00,0.00
896.00,259,19,2025-07-09,666.27,,0.00,666.27,55.00,386.14,Delivered,Cash,201.58,169.58
897.00,265,10,2025-01-19,364.17,,0.00,364.17,35.00,204.57,Delivered,Wallet,100.55,68.55
898.00,275,13,2025-03-31,263.57,,0.00,263.57,0.00,162.37,Cancelled,Cash,0.00,0.00
899.00,104,27,2025-02-26,1162.94,,0.00,1162.94,25.00,640.04,Delivered,Wallet,280.85,248.85
900.00,209,30,2025-02-08,805.34,,0.00,805.34,0.00,469.05,Delivered,Cash,161.07,129.07
901.00,210,20,2025-07-22,297.20,,0.00,297.20,25.00,157.76,Delivered,Card,84.44,52.44
902.00,62,27,2025-04-06,533.90,,0.00,533.90,25.00,322.29,Delivered,UPI,142.46,110.46
903.00,269,9,2025-10-02,306.85,,0.00,306.85,25.00,167.19,Delivered,Cash,80.23,48.23
904.00,240,22,2025-02-14,224.18,,0.00,224.18,45.00,138.47,Delivered,UPI,101.05,69.05
905.00,194,26,2025-02-20,246.87,,0.00,246.87,35.00,143.40,Delivered,Wallet,96.72,64.72
906.00,277,20,2025-03-03,548.95,,0.00,548.95,0.00,313.29,Delivered,UPI,109.79,77.79
907.00,125,10,2025-01-14,545.06,,0.00,545.06,45.00,303.60,Delivered,UPI,143.11,111.11
908.00,196,1,2025-06-19,2066.16,,0.00,2066.16,55.00,1159.42,Delivered,Cash,509.56,477.56
909.00,119,21,2025-12-11,507.42,,0.00,507.42,35.00,265.70,Cancelled,Cash,0.00,0.00
910.00,43,10,2025-01-21,1436.55,,0.00,1436.55,55.00,892.67,Delivered,Wallet,313.58,281.58
911.00,103,27,2025-05-10,834.88,,0.00,834.88,55.00,441.04,Delivered,Card,238.67,206.67
912.00,180,19,2025-11-25,597.83,,0.00,597.83,25.00,356.02,Delivered,UPI,156.52,124.52
913.00,77,30,2025-03-31,504.09,,0.00,504.09,35.00,307.44,Delivered,Card,135.82,103.82
914.00,96,14,2025-03-30,675.14,,0.00,675.14,45.00,384.26,Cancelled,Card,0.00,0.00
915.00,207,21,2025-09-01,511.03,,0.00,511.03,0.00,304.17,Delivered,Card,91.99,59.99
916.00,210,10,2025-08-22,330.63,,0.00,330.63,55.00,193.25,Delivered,UPI,114.51,82.51
917.00,292,7,2025-11-18,1549.02,,0.00,1549.02,35.00,861.62,Delivered,UPI,344.80,312.80
918.00,173,21,2025-10-06,439.21,6,75.00,364.21,55.00,255.55,Delivered,Cash,134.06,27.06
919.00,54,21,2025-11-25,250.90,,0.00,250.90,25.00,145.99,Delivered,Card,70.16,38.16
920.00,68,8,2025-01-25,489.99,,0.00,489.99,25.00,262.26,Delivered,Wallet,123.00,91.00
921.00,208,5,2025-02-04,501.82,,0.00,501.82,35.00,269.46,Delivered,Wallet,135.36,103.36
922.00,114,19,2025-01-27,334.53,,0.00,334.53,0.00,186.84,Delivered,Wallet,73.60,41.60
923.00,62,21,2025-07-15,380.29,,0.00,380.29,55.00,217.78,Delivered,Cash,123.45,91.45
924.00,44,13,2025-12-05,647.92,,0.00,647.92,25.00,386.11,Cancelled,Wallet,0.00,0.00
925.00,292,10,2025-05-06,1134.09,,0.00,1134.09,0.00,599.35,Delivered,Wallet,204.14,172.14
926.00,244,26,2025-08-13,494.14,,0.00,494.14,45.00,312.11,Delivered,UPI,168.54,136.54
927.00,156,3,2025-09-05,709.31,,0.00,709.31,0.00,427.46,Delivered,UPI,177.33,145.33
928.00,256,1,2025-04-18,624.55,,0.00,624.55,25.00,379.28,Delivered,UPI,162.40,130.40
929.00,141,22,2025-01-15,903.37,,0.00,903.37,55.00,496.50,Delivered,Wallet,280.84,248.84
930.00,222,15,2025-08-22,510.88,,0.00,510.88,55.00,302.17,Delivered,Card,157.18,125.18
931.00,56,18,2025-04-03,363.12,,0.00,363.12,35.00,204.23,Delivered,Cash,100.36,68.36
932.00,225,5,2025-06-15,467.02,,0.00,467.02,25.00,245.18,Delivered,Card,118.40,86.40
933.00,96,15,2025-05-29,392.21,,0.00,392.21,35.00,204.81,Delivered,Wallet,113.44,81.44
934.00,6,13,2025-11-06,569.23,,0.00,569.23,55.00,312.73,Delivered,Card,180.23,148.23
935.00,79,5,2025-04-04,615.50,,0.00,615.50,25.00,362.06,Delivered,UPI,148.10,116.10
936.00,177,16,2025-05-28,794.46,,0.00,794.46,25.00,419.61,Delivered,Card,183.89,151.89
937.00,33,18,2025-12-29,1440.39,,0.00,1440.39,0.00,828.76,Cancelled,Cash,0.00,0.00
938.00,144,9,2025-05-07,580.85,,0.00,580.85,25.00,342.29,Delivered,Cash,129.55,97.55
939.00,134,23,2025-02-25,1159.67,,0.00,1159.67,55.00,726.65,Cancelled,Card,0.00,0.00
940.00,293,18,2025-04-13,495.12,,0.00,495.12,55.00,263.76,Delivered,Cash,144.12,112.12
941.00,273,24,2025-09-02,227.21,,0.00,227.21,55.00,131.41,Delivered,UPI,100.44,68.44
942.00,209,8,2025-02-15,504.47,,0.00,504.47,25.00,318.55,Delivered,Wallet,125.89,93.89
943.00,126,29,2025-06-02,657.01,6,75.00,582.01,25.00,385.00,Delivered,Wallet,169.54,62.54
944.00,266,5,2025-04-04,313.60,,0.00,313.60,35.00,169.14,Delivered,Wallet,97.72,65.72
945.00,188,20,2025-01-27,533.48,,0.00,533.48,0.00,285.10,Delivered,UPI,106.70,74.70
946.00,88,7,2025-11-12,584.41,,0.00,584.41,0.00,332.09,Delivered,Cash,116.88,84.88
947.00,145,1,2025-07-10,221.39,,0.00,221.39,45.00,125.67,Delivered,Card,93.71,61.71
948.00,110,28,2025-02-09,328.68,,0.00,328.68,25.00,192.83,Delivered,Cash,107.17,75.17
949.00,216,4,2025-01-05,967.67,,0.00,967.67,0.00,585.01,Delivered,Card,174.18,142.18
950.00,298,7,2025-09-16,342.46,,0.00,342.46,55.00,208.64,Delivered,UPI,123.49,91.49
951.00,203,25,2025-09-13,580.38,,0.00,580.38,25.00,370.27,Delivered,Wallet,152.68,120.68
952.00,116,21,2025-12-27,1897.99,,0.00,1897.99,35.00,1054.13,Delivered,Card,376.64,344.64
953.00,91,8,2025-05-26,474.45,,0.00,474.45,35.00,250.99,Delivered,Cash,129.89,97.89
954.00,265,6,2025-09-08,246.93,,0.00,246.93,35.00,128.98,Delivered,Cash,84.39,52.39
955.00,275,22,2025-06-24,221.28,,0.00,221.28,0.00,133.95,Delivered,Card,55.32,23.32
956.00,256,14,2025-01-03,1022.77,,0.00,1022.77,25.00,534.43,Delivered,Cash,280.69,248.69
957.00,151,27,2025-09-05,804.10,,0.00,804.10,45.00,449.15,Delivered,Card,221.90,189.90
958.00,297,3,2025-06-07,1537.42,,0.00,1537.42,0.00,893.61,Delivered,Cash,384.36,352.36
959.00,15,20,2025-12-05,241.01,,0.00,241.01,25.00,149.90,Cancelled,Card,0.00,0.00
960.00,191,14,2025-07-15,361.41,,0.00,361.41,25.00,214.67,Delivered,Cash,115.35,83.35
961.00,250,16,2025-02-24,249.99,,0.00,249.99,55.00,146.93,Delivered,Cash,105.00,73.00
962.00,27,30,2025-10-18,421.45,,0.00,421.45,25.00,259.20,Delivered,Cash,109.29,77.29
963.00,87,3,2025-05-22,503.45,,0.00,503.45,55.00,314.92,Delivered,Wallet,180.86,148.86
964.00,23,13,2025-06-29,390.83,,0.00,390.83,25.00,206.41,Delivered,Cash,110.98,78.98
965.00,138,2,2025-01-01,575.53,,0.00,575.53,45.00,309.51,Delivered,Card,148.60,116.60
966.00,65,3,2025-12-17,1137.30,,0.00,1137.30,0.00,640.81,Delivered,Cash,284.33,252.33
967.00,19,28,2025-02-15,646.21,,0.00,646.21,0.00,397.51,Delivered,UPI,161.55,129.55
968.00,8,27,2025-05-14,242.08,,0.00,242.08,25.00,127.12,Delivered,Wallet,78.26,46.26
969.00,188,21,2025-03-10,383.79,,0.00,383.79,35.00,200.19,Delivered,Card,104.08,72.08
970.00,12,21,2025-10-19,294.64,,0.00,294.64,45.00,177.25,Delivered,UPI,98.04,66.04
971.00,100,25,2025-06-20,577.16,,0.00,577.16,35.00,328.72,Delivered,Card,161.98,129.98
972.00,216,29,2025-05-18,1413.70,,0.00,1413.70,55.00,749.21,Delivered,Card,366.01,334.01
973.00,298,18,2025-06-04,736.62,,0.00,736.62,35.00,386.43,Delivered,UPI,167.59,135.59
974.00,265,24,2025-07-30,1248.61,,0.00,1248.61,55.00,747.04,Delivered,Card,304.72,272.72
975.00,124,18,2025-08-06,221.67,,0.00,221.67,25.00,116.14,Delivered,UPI,64.90,32.90
976.00,21,1,2025-02-16,1138.42,,0.00,1138.42,45.00,714.53,Delivered,Card,295.45,263.45
977.00,196,16,2025-06-01,228.02,,0.00,228.02,55.00,145.05,Delivered,Card,100.60,68.60
978.00,102,15,2025-01-09,485.43,,0.00,485.43,25.00,263.37,Delivered,Cash,122.09,90.09
979.00,67,2,2025-07-08,351.15,,0.00,351.15,25.00,217.10,Delivered,Cash,88.21,56.21
980.00,144,8,2025-11-10,632.64,3,120.00,512.64,45.00,337.34,Delivered,Cash,171.53,19.53
981.00,252,6,2025-07-03,557.55,3,111.51,446.04,55.00,327.94,Delivered,Card,166.51,23.00
982.00,14,8,2025-04-22,869.79,,0.00,869.79,55.00,459.04,Delivered,Wallet,228.96,196.96
983.00,87,19,2025-05-22,388.26,,0.00,388.26,45.00,241.99,Delivered,Card,130.42,98.42
984.00,232,9,2025-09-02,794.25,1,150.00,644.25,45.00,453.89,Delivered,Wallet,187.97,5.97
985.00,181,10,2025-06-19,327.92,,0.00,327.92,25.00,174.93,Delivered,Cash,84.03,52.03
986.00,300,4,2025-08-04,391.30,,0.00,391.30,25.00,204.71,Delivered,Cash,95.43,63.43
987.00,102,10,2025-11-26,730.94,,0.00,730.94,25.00,415.14,Delivered,Cash,156.57,124.57
988.00,290,8,2025-10-27,436.79,,0.00,436.79,0.00,270.53,Delivered,Card,87.36,55.36
989.00,276,24,2025-11-28,269.99,,0.00,269.99,55.00,142.97,Delivered,Wallet,109.00,77.00
990.00,25,8,2025-06-10,257.65,,0.00,257.65,35.00,152.40,Delivered,Card,86.53,54.53
991.00,94,10,2025-02-21,596.89,,0.00,596.89,45.00,375.02,Delivered,UPI,152.44,120.44
992.00,73,5,2025-05-20,669.56,,0.00,669.56,55.00,348.20,Delivered,Card,188.91,156.91
993.00,218,22,2025-11-30,752.34,,0.00,752.34,25.00,440.30,Delivered,UPI,213.09,181.09
994.00,208,12,2025-02-09,754.77,,0.00,754.77,25.00,459.49,Delivered,UPI,213.69,181.69
995.00,90,1,2025-01-11,239.04,,0.00,239.04,45.00,126.10,Delivered,Card,97.59,65.59
996.00,126,7,2025-04-16,299.21,,0.00,299.21,55.00,183.54,Delivered,Card,114.84,82.84
997.00,128,17,2025-09-25,499.52,,0.00,499.52,45.00,276.66,Delivered,Wallet,144.90,112.90
998.00,91,1,2025-12-08,806.25,,0.00,806.25,25.00,443.37,Delivered,Card,202.38,170.38
999.00,14,10,2025-07-07,315.23,,0.00,315.23,0.00,186.57,Delivered,Card,56.74,24.74
1000.00,126,12,2025-03-24,238.71,,0.00,238.71,35.00,131.79,Delivered,Cash,94.68,62.68
1001.00,290,1,2025-12-03,253.56,,0.00,253.56,55.00,156.14,Delivered,Wallet,110.78,78.78
1002.00,114,7,2025-04-14,319.85,,0.00,319.85,45.00,194.77,Delivered,Card,108.97,76.97
1003.00,51,5,2025-05-19,772.47,,0.00,772.47,25.00,481.93,Delivered,Card,179.49,147.49
1004.00,187,21,2025-01-10,460.21,,0.00,460.21,45.00,249.58,Delivered,Card,127.84,95.84
1005.00,38,5,2025-12-28,360.36,,0.00,360.36,45.00,221.94,Delivered,Wallet,117.07,85.07
1006.00,220,11,2025-12-16,242.67,,0.00,242.67,35.00,141.78,Delivered,Cash,95.67,63.67
1007.00,34,10,2025-05-12,362.69,,0.00,362.69,25.00,221.24,Delivered,Card,90.28,58.28
1008.00,295,25,2025-09-03,304.76,,0.00,304.76,55.00,173.11,Delivered,Cash,122.05,90.05
1009.00,66,23,2025-03-12,787.95,,0.00,787.95,35.00,430.76,Cancelled,UPI,0.00,0.00
1010.00,208,9,2025-08-27,293.33,,0.00,293.33,0.00,177.64,Delivered,UPI,52.80,20.80
1011.00,9,15,2025-11-04,640.54,,0.00,640.54,55.00,406.65,Delivered,Cash,183.11,151.11
1012.00,211,18,2025-10-28,480.02,,0.00,480.02,25.00,278.49,Delivered,UPI,111.40,79.40
1013.00,4,4,2025-03-03,709.73,,0.00,709.73,0.00,453.76,Delivered,Wallet,127.75,95.75
1014.00,228,12,2025-04-01,368.58,,0.00,368.58,25.00,234.33,Delivered,Cash,117.15,85.15
1015.00,278,9,2025-10-20,664.37,,0.00,664.37,55.00,422.47,Delivered,UPI,174.59,142.59
1016.00,74,17,2025-05-15,832.90,,0.00,832.90,25.00,472.19,Delivered,Wallet,191.58,159.58
1017.00,247,11,2025-11-20,792.63,,0.00,792.63,45.00,445.54,Delivered,Card,243.16,211.16
1018.00,105,23,2025-05-06,732.76,,0.00,732.76,45.00,434.84,Delivered,Card,176.90,144.90
1019.00,264,23,2025-07-03,571.69,,0.00,571.69,45.00,338.38,Delivered,UPI,147.90,115.90
1020.00,43,18,2025-09-08,506.69,,0.00,506.69,45.00,291.46,Delivered,Wallet,136.20,104.20
1021.00,136,12,2025-08-13,1648.30,,0.00,1648.30,35.00,895.17,Delivered,Cash,447.08,415.08
1022.00,44,1,2025-05-01,632.08,,0.00,632.08,0.00,391.80,Delivered,Wallet,139.06,107.06
1023.00,184,9,2025-02-24,1001.52,,0.00,1001.52,45.00,605.76,Delivered,Cash,225.27,193.27
1024.00,264,17,2025-09-14,421.95,,0.00,421.95,45.00,257.39,Delivered,UPI,129.39,97.39
1025.00,220,19,2025-01-15,336.33,,0.00,336.33,55.00,210.27,Delivered,Card,128.99,96.99
1026.00,133,22,2025-10-09,428.06,,0.00,428.06,45.00,244.39,Delivered,Card,152.01,120.01
1027.00,8,7,2025-04-21,714.28,,0.00,714.28,45.00,427.54,Delivered,Cash,187.86,155.86
1028.00,21,7,2025-02-12,425.46,,0.00,425.46,35.00,237.43,Delivered,UPI,120.09,88.09
1029.00,39,25,2025-02-07,348.75,,0.00,348.75,0.00,192.93,Delivered,UPI,76.72,44.72
1030.00,206,11,2025-12-28,2239.38,,0.00,2239.38,55.00,1219.10,Delivered,Cash,614.85,582.85
1031.00,197,9,2025-10-20,420.12,,0.00,420.12,0.00,234.76,Delivered,Cash,75.62,43.62
1032.00,144,6,2025-05-22,230.51,,0.00,230.51,25.00,126.34,Delivered,Card,71.10,39.10
1033.00,227,3,2025-01-10,236.88,,0.00,236.88,35.00,145.39,Delivered,UPI,94.22,62.22
1034.00,136,3,2025-02-01,413.18,,0.00,413.18,0.00,264.38,Delivered,Wallet,103.30,71.30
1035.00,204,14,2025-09-27,279.93,,0.00,279.93,35.00,145.69,Delivered,Wallet,104.98,72.98
1036.00,223,26,2025-02-18,386.43,,0.00,386.43,35.00,217.30,Delivered,Wallet,131.61,99.61
1037.00,87,27,2025-12-31,743.26,,0.00,743.26,25.00,468.38,Cancelled,UPI,0.00,0.00
1038.00,207,20,2025-08-28,327.52,,0.00,327.52,55.00,189.19,Delivered,UPI,120.50,88.50
1039.00,50,18,2025-12-04,357.49,,0.00,357.49,45.00,193.30,Delivered,UPI,109.35,77.35
1040.00,131,16,2025-06-26,838.71,,0.00,838.71,25.00,500.06,Delivered,Cash,192.74,160.74
1041.00,213,29,2025-03-28,261.74,,0.00,261.74,35.00,139.51,Delivered,Cash,92.58,60.58
1042.00,45,18,2025-01-15,247.96,,0.00,247.96,55.00,148.40,Delivered,UPI,99.63,67.63
1043.00,48,3,2025-03-14,855.48,,0.00,855.48,45.00,504.85,Delivered,Card,258.87,226.87
1044.00,137,2,2025-02-27,570.50,,0.00,570.50,0.00,360.10,Delivered,Card,102.69,70.69
1045.00,101,17,2025-03-25,767.14,,0.00,767.14,55.00,488.05,Cancelled,Card,0.00,0.00
1046.00,298,1,2025-12-03,451.45,,0.00,451.45,45.00,287.86,Delivered,Cash,144.32,112.32
1047.00,113,27,2025-12-02,388.57,,0.00,388.57,25.00,227.17,Delivered,Wallet,110.49,78.49
1048.00,178,12,2025-03-22,433.89,,0.00,433.89,25.00,239.55,Delivered,UPI,133.47,101.47
1049.00,195,21,2025-07-23,340.40,,0.00,340.40,0.00,193.21,Delivered,Cash,61.27,29.27
1050.00,162,16,2025-08-05,630.94,,0.00,630.94,0.00,337.96,Delivered,Card,126.19,94.19
1051.00,186,13,2025-12-18,308.27,,0.00,308.27,25.00,190.95,Delivered,UPI,92.82,60.82
1052.00,94,21,2025-02-04,1139.88,,0.00,1139.88,55.00,592.96,Delivered,UPI,260.18,228.18
1053.00,34,18,2025-11-15,356.13,,0.00,356.13,25.00,190.18,Delivered,Cash,89.10,57.10
1054.00,270,12,2025-02-05,971.73,,0.00,971.73,35.00,530.66,Cancelled,Cash,0.00,0.00
1055.00,180,24,2025-10-04,737.33,,0.00,737.33,35.00,414.76,Delivered,Card,182.47,150.47
1056.00,30,4,2025-02-14,413.61,,0.00,413.61,55.00,256.26,Delivered,UPI,129.45,97.45
1057.00,161,23,2025-08-20,535.63,,0.00,535.63,25.00,320.99,Delivered,Wallet,121.41,89.41
1058.00,176,19,2025-11-14,1814.57,,0.00,1814.57,35.00,1094.97,Delivered,Cash,434.21,402.21
1059.00,141,27,2025-11-09,302.52,,0.00,302.52,55.00,175.80,Delivered,Wallet,121.55,89.55
1060.00,258,4,2025-01-20,533.88,,0.00,533.88,55.00,297.69,Delivered,UPI,151.10,119.10
1061.00,2,27,2025-03-23,1036.17,,0.00,1036.17,55.00,546.00,Delivered,Cash,282.96,250.96
1062.00,146,27,2025-08-14,361.03,,0.00,361.03,35.00,209.18,Delivered,Cash,114.43,82.43
1063.00,81,20,2025-05-28,602.04,,0.00,602.04,25.00,313.32,Delivered,UPI,145.41,113.41
1064.00,95,24,2025-10-02,783.24,,0.00,783.24,0.00,444.86,Delivered,Wallet,156.65,124.65
1065.00,196,4,2025-04-12,238.75,,0.00,238.75,25.00,145.64,Delivered,Cash,67.97,35.97
1066.00,297,25,2025-06-22,446.95,,0.00,446.95,25.00,252.44,Delivered,Wallet,123.33,91.33
1067.00,22,25,2025-06-20,539.67,,0.00,539.67,25.00,323.39,Delivered,Cash,143.73,111.73
1068.00,76,27,2025-09-07,387.01,,0.00,387.01,25.00,235.95,Delivered,Cash,110.14,78.14
1069.00,183,25,2025-09-28,277.72,,0.00,277.72,0.00,159.49,Delivered,Card,61.10,29.10
1070.00,227,18,2025-04-13,928.80,,0.00,928.80,35.00,512.16,Delivered,Card,202.18,170.18
1071.00,175,4,2025-03-05,474.32,,0.00,474.32,25.00,266.78,Delivered,Wallet,110.38,78.38
1072.00,199,29,2025-11-19,340.88,,0.00,340.88,45.00,194.64,Delivered,UPI,119.99,87.99
1073.00,76,27,2025-02-11,478.80,6,75.00,403.80,45.00,292.18,Delivered,Wallet,150.34,43.34
1074.00,89,1,2025-05-09,518.05,,0.00,518.05,45.00,282.40,Delivered,Cash,158.97,126.97
1075.00,44,8,2025-09-30,1497.07,,0.00,1497.07,55.00,810.53,Delivered,Cash,354.41,322.41
1076.00,143,29,2025-07-31,468.82,1,150.00,318.82,35.00,282.55,Delivered,Wallet,138.14,-43.86
1077.00,282,15,2025-02-04,1163.56,,0.00,1163.56,0.00,742.35,Delivered,UPI,232.71,200.71
1078.00,14,7,2025-07-24,388.56,,0.00,388.56,55.00,242.41,Delivered,UPI,132.71,100.71
1079.00,181,26,2025-05-23,812.26,,0.00,812.26,0.00,478.46,Delivered,Card,203.07,171.07
1080.00,287,5,2025-12-03,641.18,,0.00,641.18,0.00,383.09,Delivered,Card,128.24,96.24
1081.00,62,12,2025-01-28,425.62,,0.00,425.62,0.00,236.00,Delivered,Wallet,106.41,74.41
1082.00,68,21,2025-08-16,451.35,,0.00,451.35,25.00,239.40,Delivered,Card,106.24,74.24
1083.00,152,23,2025-10-22,353.51,,0.00,353.51,25.00,184.47,Delivered,UPI,88.63,56.63
1084.00,239,19,2025-04-03,258.48,,0.00,258.48,45.00,157.71,Delivered,UPI,101.87,69.87
1085.00,175,10,2025-03-13,935.02,,0.00,935.02,0.00,521.63,Delivered,Wallet,168.30,136.30
1086.00,103,23,2025-01-08,495.48,,0.00,495.48,35.00,258.76,Delivered,Cash,124.19,92.19
1087.00,197,21,2025-02-15,688.71,,0.00,688.71,35.00,417.59,Delivered,Wallet,158.97,126.97
