order_id,customer_id,restaurant_id,order_date,gross_order_value,coupon_id,discount_amount,net_order_value,delivery_fee,food_cost,order_status,payment_method,estimated_zomato_revenue,estimated_profit,order_type,order_month,order_day,order_hour
684.0,240,20,2025-04-10,308.93,,0.0,308.93,0.0,168.53,Delivered,Card,61.79,29.79,Non-Coupon Order,2025-04,Thursday,0
685.0,286,28,2025-11-28,1520.38,,0.0,1520.38,55.0,860.97,Delivered,Cash,435.1,403.1,Non-Coupon Order,2025-11,Friday,0
686.0,140,17,2025-08-29,1193.75,,0.0,1193.75,25.0,633.56,Delivered,Cash,263.75,231.75,Non-Coupon Order,2025-08,Friday,0
687.0,141,17,2025-03-18,778.12,,0.0,778.12,0.0,419.13,Delivered,Cash,155.62,123.62,Non-Coupon Order,2025-03,Tuesday,0
688.0,260,15,2025-01-26,584.2,,0.0,584.2,35.0,314.05,Delivered,Upi,151.84,119.84,Non-Coupon Order,2025-01,Sunday,0
689.0,186,16,2025-03-06,690.2,,0.0,690.2,55.0,422.29,Delivered,Card,193.04,161.04,Non-Coupon Order,2025-03,Thursday,0
690.0,225,10,2025-08-02,1442.9,8.0,180.0,1262.9,35.0,767.58,Delivered,Upi,294.72,82.72,Coupon Order,2025-08,Saturday,0
691.0,272,12,2025-06-11,322.94,,0.0,322.94,35.0,176.86,Delivered,Cash,115.74,83.74,Non-Coupon Order,2025-06,Wednesday,0
692.0,52,29,2025-08-21,955.96,,0.0,955.96,45.0,592.21,Delivered,Upi,255.31,223.31,Non-Coupon Order,2025-08,Thursday,0
693.0,27,17,2025-11-28,482.94,,0.0,482.94,55.0,267.48,Delivered,Upi,151.59,119.59,Non-Coupon Order,2025-11,Friday,0
694.0,181,3,2025-03-18,577.18,,0.0,577.18,25.0,317.74,Delivered,Wallet,169.3,137.3,Non-Coupon Order,2025-03,Tuesday,0
695.0,224,28,2025-05-11,250.89,,0.0,250.89,45.0,154.58,Delivered,Cash,107.72,75.72,Non-Coupon Order,2025-05,Sunday,0
696.0,245,24,2025-05-19,501.28,,0.0,501.28,55.0,281.88,Delivered,Wallet,155.26,123.26,Non-Coupon Order,2025-05,Monday,0
697.0,78,15,2025-04-16,360.3,,0.0,360.3,35.0,196.95,Delivered,Wallet,107.06,75.06,Non-Coupon Order,2025-04,Wednesday,0
698.0,52,17,2025-09-23,906.97,,0.0,906.97,45.0,564.82,Delivered,Cash,226.39,194.39,Non-Coupon Order,2025-09,Tuesday,0
699.0,265,22,2025-12-31,1682.61,,0.0,1682.61,35.0,888.96,Delivered,Wallet,455.65,423.65,Non-Coupon Order,2025-12,Wednesday,0
700.0,47,28,2025-01-02,508.6,,0.0,508.6,55.0,294.5,Delivered,Upi,182.15,150.15,Non-Coupon Order,2025-01,Thursday,0
701.0,51,15,2025-09-25,905.74,,0.0,905.74,55.0,497.63,Delivered,Card,236.15,204.15,Non-Coupon Order,2025-09,Thursday,0
702.0,42,16,2025-12-18,441.44,,0.0,441.44,0.0,260.93,Delivered,Upi,88.29,56.29,Non-Coupon Order,2025-12,Thursday,0
703.0,177,9,2025-12-13,229.12,,0.0,229.12,35.0,141.14,Delivered,Upi,76.24,44.24,Non-Coupon Order,2025-12,Saturday,0
704.0,89,9,2025-02-26,508.37,,0.0,508.37,55.0,278.1,Delivered,Cash,146.51,114.51,Non-Coupon Order,2025-02,Wednesday,0
705.0,278,10,2025-10-16,1004.78,,0.0,1004.78,35.0,638.33,Delivered,Cash,215.86,183.86,Non-Coupon Order,2025-10,Thursday,0
706.0,196,14,2025-06-26,660.29,,0.0,660.29,55.0,365.26,Delivered,Upi,220.07,188.07,Non-Coupon Order,2025-06,Thursday,0
707.0,82,22,2025-07-20,1085.93,,0.0,1085.93,55.0,592.46,Delivered,Upi,326.48,294.48,Non-Coupon Order,2025-07,Sunday,0
708.0,75,19,2025-05-23,368.06,,0.0,368.06,25.0,202.01,Delivered,Wallet,105.97,73.97,Non-Coupon Order,2025-05,Friday,0
709.0,282,6,2025-06-10,3786.1,,0.0,3786.1,35.0,2412.7,Delivered,Wallet,792.22,760.22,Non-Coupon Order,2025-06,Tuesday,0
710.0,122,11,2025-03-01,643.04,,0.0,643.04,45.0,409.61,Delivered,Card,205.76,173.76,Non-Coupon Order,2025-03,Saturday,0
711.0,232,24,2025-02-18,390.15,,0.0,390.15,55.0,229.29,Delivered,Upi,133.03,101.03,Non-Coupon Order,2025-02,Tuesday,0
712.0,42,20,2025-02-18,356.95,,0.0,356.95,25.0,221.38,Delivered,Upi,96.39,64.39,Non-Coupon Order,2025-02,Tuesday,0
713.0,55,12,2025-11-06,1186.87,7.0,250.0,936.87,55.0,718.92,Delivered,Card,351.72,69.72,Coupon Order,2025-11,Thursday,0
715.0,125,9,2025-04-05,449.38,,0.0,449.38,25.0,277.5,Delivered,Card,105.89,73.89,Non-Coupon Order,2025-04,Saturday,0
716.0,185,3,2025-08-14,244.36,,0.0,244.36,25.0,150.32,Delivered,Cash,86.09,54.09,Non-Coupon Order,2025-08,Thursday,0
717.0,174,2,2025-09-25,951.75,,0.0,951.75,25.0,560.2,Delivered,Card,196.32,164.32,Non-Coupon Order,2025-09,Thursday,0
718.0,255,27,2025-11-07,645.78,3.0,120.0,525.78,35.0,393.97,Delivered,Upi,177.07,25.07,Coupon Order,2025-11,Friday,0
719.0,189,10,2025-03-11,246.4,,0.0,246.4,0.0,152.65,Delivered,Card,44.35,12.35,Non-Coupon Order,2025-03,Tuesday,0
720.0,134,1,2025-04-21,505.46,,0.0,505.46,25.0,265.0,Delivered,Cash,136.2,104.2,Non-Coupon Order,2025-04,Monday,0
721.0,84,21,2025-05-28,428.73,,0.0,428.73,55.0,262.29,Delivered,Wallet,132.17,100.17,Non-Coupon Order,2025-05,Wednesday,0
722.0,276,17,2025-12-12,733.54,1.0,150.0,583.54,0.0,406.5,Delivered,Upi,146.71,-35.29,Coupon Order,2025-12,Friday,0
723.0,5,1,2025-08-17,335.3,,0.0,335.3,35.0,192.01,Delivered,Card,108.77,76.77,Non-Coupon Order,2025-08,Sunday,0
724.0,82,21,2025-07-21,2340.46,,0.0,2340.46,25.0,1261.82,Delivered,Card,446.28,414.28,Non-Coupon Order,2025-07,Monday,0
725.0,91,27,2025-12-28,1242.96,,0.0,1242.96,25.0,776.63,Delivered,Cash,298.45,266.45,Non-Coupon Order,2025-12,Sunday,0
726.0,208,7,2025-11-06,220.91,,0.0,220.91,35.0,116.23,Delivered,Card,79.18,47.18,Non-Coupon Order,2025-11,Thursday,0
727.0,123,25,2025-08-20,761.98,,0.0,761.98,0.0,407.76,Delivered,Card,167.64,135.64,Non-Coupon Order,2025-08,Wednesday,0
728.0,132,20,2025-01-25,878.01,,0.0,878.01,0.0,526.76,Delivered,Wallet,175.6,143.6,Non-Coupon Order,2025-01,Saturday,0
729.0,13,18,2025-03-25,1036.98,,0.0,1036.98,25.0,660.8,Delivered,Cash,211.66,179.66,Non-Coupon Order,2025-03,Tuesday,0
730.0,268,9,2025-11-10,974.39,,0.0,974.39,55.0,536.16,Delivered,Cash,230.39,198.39,Non-Coupon Order,2025-11,Monday,0
732.0,73,19,2025-03-19,359.95,,0.0,359.95,35.0,200.39,Delivered,Wallet,114.19,82.19,Non-Coupon Order,2025-03,Wednesday,0
733.0,21,18,2025-07-28,2446.63,,0.0,2446.63,45.0,1541.19,Delivered,Card,485.39,453.39,Non-Coupon Order,2025-07,Monday,0
734.0,73,6,2025-04-20,557.97,,0.0,557.97,25.0,318.39,Delivered,Wallet,136.59,104.59,Non-Coupon Order,2025-04,Sunday,0
735.0,181,21,2025-10-25,981.24,,0.0,981.24,45.0,522.76,Delivered,Card,221.62,189.62,Non-Coupon Order,2025-10,Saturday,0
736.0,277,25,2025-09-02,1008.2,,0.0,1008.2,35.0,615.65,Delivered,Upi,256.8,224.8,Non-Coupon Order,2025-09,Tuesday,0
737.0,166,27,2025-01-01,302.13,,0.0,302.13,45.0,163.48,Delivered,Wallet,111.47,79.47,Non-Coupon Order,2025-01,Wednesday,0
738.0,152,8,2025-07-07,1359.9,,0.0,1359.9,45.0,733.41,Delivered,Cash,316.98,284.98,Non-Coupon Order,2025-07,Monday,0
740.0,25,19,2025-12-16,477.34,,0.0,477.34,35.0,299.04,Delivered,Cash,140.01,108.01,Non-Coupon Order,2025-12,Tuesday,0
741.0,37,15,2025-04-04,332.24,,0.0,332.24,0.0,177.53,Delivered,Wallet,66.45,34.45,Non-Coupon Order,2025-04,Friday,0
742.0,64,15,2025-03-28,261.0,,0.0,261.0,0.0,165.11,Delivered,Upi,52.2,20.2,Non-Coupon Order,2025-03,Friday,0
744.0,179,8,2025-02-16,463.0,,0.0,463.0,35.0,243.76,Delivered,Wallet,127.6,95.6,Non-Coupon Order,2025-02,Sunday,0
745.0,49,16,2025-06-07,325.32,,0.0,325.32,0.0,208.03,Delivered,Upi,65.06,33.06,Non-Coupon Order,2025-06,Saturday,0
746.0,153,30,2025-11-27,655.78,,0.0,655.78,35.0,361.7,Delivered,Card,166.16,134.16,Non-Coupon Order,2025-11,Thursday,0
747.0,52,19,2025-07-25,732.32,,0.0,732.32,35.0,416.6,Delivered,Cash,196.11,164.11,Non-Coupon Order,2025-07,Friday,0
748.0,15,23,2025-12-05,857.25,,0.0,857.25,0.0,522.19,Delivered,Wallet,154.31,122.31,Non-Coupon Order,2025-12,Friday,0
749.0,291,11,2025-06-05,510.14,,0.0,510.14,35.0,312.49,Delivered,Upi,162.54,130.54,Non-Coupon Order,2025-06,Thursday,0
750.0,94,3,2025-05-09,885.1,,0.0,885.1,35.0,478.05,Delivered,Wallet,256.27,224.27,Non-Coupon Order,2025-05,Friday,0
751.0,208,15,2025-05-15,502.8,,0.0,502.8,35.0,281.29,Delivered,Card,135.56,103.56,Non-Coupon Order,2025-05,Thursday,0
752.0,220,15,2025-08-07,434.69,,0.0,434.69,25.0,270.24,Delivered,Wallet,111.94,79.94,Non-Coupon Order,2025-08,Thursday,0
753.0,64,9,2025-08-11,319.42,,0.0,319.42,0.0,201.08,Delivered,Upi,57.5,25.5,Non-Coupon Order,2025-08,Monday,0
754.0,70,28,2025-05-11,580.21,,0.0,580.21,35.0,346.54,Delivered,Card,180.05,148.05,Non-Coupon Order,2025-05,Sunday,0
755.0,262,4,2025-06-16,778.34,,0.0,778.34,45.0,408.55,Delivered,Wallet,185.1,153.1,Non-Coupon Order,2025-06,Monday,0
756.0,58,28,2025-03-18,247.44,,0.0,247.44,25.0,149.34,Delivered,Wallet,86.86,54.86,Non-Coupon Order,2025-03,Tuesday,0
757.0,252,18,2025-02-05,569.23,,0.0,569.23,25.0,351.11,Delivered,Wallet,127.46,95.46,Non-Coupon Order,2025-02,Wednesday,0
758.0,207,6,2025-09-14,526.43,,0.0,526.43,45.0,305.06,Delivered,Wallet,150.29,118.29,Non-Coupon Order,2025-09,Sunday,0
759.0,95,17,2025-12-12,605.18,,0.0,605.18,55.0,347.16,Delivered,Card,176.04,144.04,Non-Coupon Order,2025-12,Friday,0
760.0,79,25,2025-08-10,423.4,,0.0,423.4,25.0,256.21,Delivered,Upi,118.15,86.15,Non-Coupon Order,2025-08,Sunday,0
761.0,196,6,2025-05-16,445.53,,0.0,445.53,55.0,266.01,Delivered,Card,144.11,112.11,Non-Coupon Order,2025-05,Friday,0
762.0,277,4,2025-11-09,473.58,,0.0,473.58,45.0,259.71,Delivered,Cash,130.24,98.24,Non-Coupon Order,2025-11,Sunday,0
763.0,283,4,2025-09-01,336.95,,0.0,336.95,0.0,193.01,Delivered,Wallet,60.65,28.65,Non-Coupon Order,2025-09,Monday,0
764.0,96,5,2025-01-29,1002.41,,0.0,1002.41,35.0,600.39,Delivered,Upi,235.48,203.48,Non-Coupon Order,2025-01,Wednesday,0
765.0,107,12,2025-04-02,658.19,,0.0,658.19,25.0,372.18,Delivered,Card,189.55,157.55,Non-Coupon Order,2025-04,Wednesday,0
766.0,295,21,2025-08-22,431.6,,0.0,431.6,55.0,257.47,Delivered,Card,132.69,100.69,Non-Coupon Order,2025-08,Friday,0
767.0,99,15,2025-11-12,909.78,,0.0,909.78,45.0,544.28,Delivered,Upi,226.96,194.96,Non-Coupon Order,2025-11,Wednesday,0
768.0,83,18,2025-01-16,722.04,,0.0,722.04,45.0,396.85,Delivered,Card,174.97,142.97,Non-Coupon Order,2025-01,Thursday,0
769.0,139,4,2025-11-02,594.41,,0.0,594.41,25.0,337.01,Delivered,Card,131.99,99.99,Non-Coupon Order,2025-11,Sunday,0
770.0,3,7,2025-10-17,974.8,,0.0,974.8,45.0,535.4,Delivered,Card,239.96,207.96,Non-Coupon Order,2025-10,Friday,0
771.0,50,9,2025-04-04,1186.08,,0.0,1186.08,0.0,637.56,Delivered,Card,213.49,181.49,Non-Coupon Order,2025-04,Friday,0
772.0,71,19,2025-10-05,658.7,,0.0,658.7,45.0,383.43,Delivered,Card,189.91,157.91,Non-Coupon Order,2025-10,Sunday,0
773.0,128,8,2025-12-11,616.65,,0.0,616.65,35.0,343.51,Delivered,Wallet,158.33,126.33,Non-Coupon Order,2025-12,Thursday,0
774.0,229,29,2025-01-16,1228.86,,0.0,1228.86,25.0,641.96,Delivered,Upi,295.35,263.35,Non-Coupon Order,2025-01,Thursday,0
775.0,13,22,2025-12-07,259.05,,0.0,259.05,55.0,143.43,Delivered,Card,119.76,87.76,Non-Coupon Order,2025-12,Sunday,0
776.0,266,8,2025-10-01,260.93,,0.0,260.93,45.0,166.77,Delivered,Wallet,97.19,65.19,Non-Coupon Order,2025-10,Wednesday,0
777.0,248,6,2025-01-23,468.59,,0.0,468.59,0.0,269.36,Delivered,Upi,93.72,61.72,Non-Coupon Order,2025-01,Thursday,0
778.0,178,30,2025-11-04,479.94,,0.0,479.94,35.0,286.55,Delivered,Cash,130.99,98.99,Non-Coupon Order,2025-11,Tuesday,0
779.0,252,21,2025-03-13,569.68,,0.0,569.68,25.0,345.47,Delivered,Card,127.54,95.54,Non-Coupon Order,2025-03,Thursday,0
780.0,204,30,2025-09-07,266.78,,0.0,266.78,25.0,153.44,Delivered,Card,78.36,46.36,Non-Coupon Order,2025-09,Sunday,0
781.0,184,28,2025-10-14,222.77,,0.0,222.77,35.0,123.67,Delivered,Wallet,90.69,58.69,Non-Coupon Order,2025-10,Tuesday,0
782.0,50,26,2025-02-22,335.36,,0.0,335.36,35.0,179.18,Delivered,Cash,118.84,86.84,Non-Coupon Order,2025-02,Saturday,0
783.0,126,8,2025-09-27,250.48,,0.0,250.48,0.0,137.34,Delivered,Cash,50.1,18.1,Non-Coupon Order,2025-09,Saturday,0
784.0,130,14,2025-06-20,241.94,,0.0,241.94,25.0,128.22,Delivered,Card,85.49,53.49,Non-Coupon Order,2025-06,Friday,0
785.0,8,17,2025-07-18,740.16,,0.0,740.16,35.0,417.72,Delivered,Wallet,183.03,151.03,Non-Coupon Order,2025-07,Friday,0
786.0,80,22,2025-07-17,432.88,,0.0,432.88,45.0,263.48,Delivered,Upi,153.22,121.22,Non-Coupon Order,2025-07,Thursday,0
787.0,89,14,2025-11-24,877.19,,0.0,877.19,55.0,480.68,Delivered,Wallet,274.3,242.3,Non-Coupon Order,2025-11,Monday,0
788.0,158,26,2025-06-18,420.51,,0.0,420.51,0.0,243.92,Delivered,Upi,105.13,73.13,Non-Coupon Order,2025-06,Wednesday,0
789.0,135,10,2025-01-08,416.76,,0.0,416.76,25.0,223.35,Delivered,Upi,100.02,68.02,Non-Coupon Order,2025-01,Wednesday,0
790.0,236,22,2025-12-21,586.27,,0.0,586.27,25.0,368.73,Delivered,Cash,171.57,139.57,Non-Coupon Order,2025-12,Sunday,0
791.0,48,25,2025-11-07,531.51,,0.0,531.51,55.0,323.39,Delivered,Wallet,171.93,139.93,Non-Coupon Order,2025-11,Friday,0
792.0,271,23,2025-07-12,298.87,,0.0,298.87,0.0,166.28,Delivered,Wallet,53.8,21.8,Non-Coupon Order,2025-07,Saturday,0
793.0,164,23,2025-04-09,510.16,,0.0,510.16,25.0,312.71,Delivered,Card,116.83,84.83,Non-Coupon Order,2025-04,Wednesday,0
794.0,92,11,2025-08-16,662.78,,0.0,662.78,0.0,370.92,Delivered,Upi,165.7,133.7,Non-Coupon Order,2025-08,Saturday,0
795.0,260,21,2025-01-29,650.41,,0.0,650.41,0.0,377.06,Delivered,Upi,117.07,85.07,Non-Coupon Order,2025-01,Wednesday,0
796.0,148,27,2025-07-30,997.43,1.0,150.0,847.43,35.0,566.78,Delivered,Wallet,254.43,72.43,Coupon Order,2025-07,Wednesday,0
797.0,209,29,2025-04-25,302.34,,0.0,302.34,25.0,176.15,Delivered,Card,91.51,59.51,Non-Coupon Order,2025-04,Friday,0
798.0,135,20,2025-09-08,224.49,,0.0,224.49,0.0,140.87,Delivered,Cash,44.9,12.9,Non-Coupon Order,2025-09,Monday,0
800.0,243,9,2025-01-15,650.13,,0.0,650.13,55.0,373.91,Delivered,Wallet,172.02,140.02,Non-Coupon Order,2025-01,Wednesday,0
801.0,10,4,2025-11-13,331.07,,0.0,331.07,55.0,189.51,Delivered,Card,114.59,82.59,Non-Coupon Order,2025-11,Thursday,0
803.0,112,30,2025-09-03,1377.81,6.0,75.0,1302.81,0.0,820.5,Delivered,Wallet,275.56,168.56,Coupon Order,2025-09,Wednesday,0
804.0,43,25,2025-06-21,517.2,,0.0,517.2,55.0,288.4,Delivered,Card,168.78,136.78,Non-Coupon Order,2025-06,Saturday,0
805.0,58,30,2025-07-23,434.38,,0.0,434.38,35.0,262.13,Delivered,Wallet,121.88,89.88,Non-Coupon Order,2025-07,Wednesday,0
806.0,220,15,2025-05-20,616.55,3.0,120.0,496.55,25.0,382.39,Delivered,Upi,148.31,-3.69,Coupon Order,2025-05,Tuesday,0
807.0,250,9,2025-06-01,1087.65,,0.0,1087.65,55.0,581.97,Delivered,Cash,250.78,218.78,Non-Coupon Order,2025-06,Sunday,0
808.0,100,16,2025-03-24,471.17,,0.0,471.17,45.0,256.71,Delivered,Card,139.23,107.23,Non-Coupon Order,2025-03,Monday,0
809.0,37,19,2025-06-04,255.93,,0.0,255.93,55.0,138.32,Delivered,Cash,111.3,79.3,Non-Coupon Order,2025-06,Wednesday,0
810.0,21,13,2025-05-10,251.52,,0.0,251.52,25.0,135.58,Delivered,Card,80.33,48.33,Non-Coupon Order,2025-05,Saturday,0
811.0,23,14,2025-05-02,413.78,,0.0,413.78,0.0,264.4,Delivered,Wallet,103.45,71.45,Non-Coupon Order,2025-05,Friday,0
812.0,10,12,2025-01-27,565.31,,0.0,565.31,35.0,352.04,Delivered,Upi,176.33,144.33,Non-Coupon Order,2025-01,Monday,0
813.0,98,26,2025-02-23,587.91,,0.0,587.91,35.0,309.89,Delivered,Upi,181.98,149.98,Non-Coupon Order,2025-02,Sunday,0
814.0,278,9,2025-07-07,663.79,,0.0,663.79,45.0,412.16,Delivered,Card,164.48,132.48,Non-Coupon Order,2025-07,Monday,0
815.0,10,15,2025-02-18,431.17,,0.0,431.17,35.0,237.25,Delivered,Wallet,121.23,89.23,Non-Coupon Order,2025-02,Tuesday,0
816.0,82,4,2025-08-09,241.68,,0.0,241.68,45.0,128.38,Delivered,Cash,88.5,56.5,Non-Coupon Order,2025-08,Saturday,0
817.0,142,24,2025-11-23,864.69,,0.0,864.69,35.0,544.88,Delivered,Card,207.94,175.94,Non-Coupon Order,2025-11,Sunday,0
818.0,295,12,2025-02-16,1410.88,,0.0,1410.88,25.0,749.7,Delivered,Wallet,377.72,345.72,Non-Coupon Order,2025-02,Sunday,0
819.0,173,14,2025-06-03,248.19,,0.0,248.19,25.0,156.96,Delivered,Cash,87.05,55.05,Non-Coupon Order,2025-06,Tuesday,0
820.0,271,12,2025-10-19,367.46,,0.0,367.46,25.0,230.31,Delivered,Cash,116.87,84.87,Non-Coupon Order,2025-10,Sunday,0
821.0,152,14,2025-02-27,513.87,,0.0,513.87,45.0,315.54,Delivered,Cash,173.47,141.47,Non-Coupon Order,2025-02,Thursday,0
823.0,66,22,2025-01-25,658.37,,0.0,658.37,45.0,389.02,Delivered,Wallet,209.59,177.59,Non-Coupon Order,2025-01,Saturday,0
824.0,273,21,2025-05-30,463.31,,0.0,463.31,35.0,253.78,Delivered,Card,118.4,86.4,Non-Coupon Order,2025-05,Friday,0
825.0,5,4,2025-09-10,1366.08,5.0,200.0,1166.08,55.0,785.16,Delivered,Wallet,300.89,68.89,Coupon Order,2025-09,Wednesday,0
826.0,263,2,2025-12-18,308.05,,0.0,308.05,0.0,160.77,Delivered,Upi,55.45,23.45,Non-Coupon Order,2025-12,Thursday,0
827.0,142,19,2025-07-19,499.49,,0.0,499.49,35.0,286.36,Delivered,Wallet,144.89,112.89,Non-Coupon Order,2025-07,Saturday,0
828.0,137,25,2025-12-28,259.75,,0.0,259.75,0.0,147.91,Delivered,Cash,57.15,25.15,Non-Coupon Order,2025-12,Sunday,0
829.0,72,2,2025-01-10,315.07,,0.0,315.07,25.0,188.89,Delivered,Cash,81.71,49.71,Non-Coupon Order,2025-01,Friday,0
830.0,253,28,2025-05-05,545.53,,0.0,545.53,35.0,307.73,Delivered,Card,171.38,139.38,Non-Coupon Order,2025-05,Monday,0
831.0,194,30,2025-05-08,477.64,,0.0,477.64,0.0,293.65,Delivered,Cash,95.53,63.53,Non-Coupon Order,2025-05,Thursday,0
832.0,288,27,2025-04-03,484.94,,0.0,484.94,55.0,267.65,Delivered,Wallet,161.69,129.69,Non-Coupon Order,2025-04,Thursday,0
833.0,110,10,2025-06-09,454.85,,0.0,454.85,45.0,263.47,Delivered,Wallet,126.87,94.87,Non-Coupon Order,2025-06,Monday,0
834.0,278,5,2025-02-28,530.56,,0.0,530.56,35.0,284.62,Delivered,Wallet,141.11,109.11,Non-Coupon Order,2025-02,Friday,0
835.0,48,18,2025-07-26,649.19,,0.0,649.19,0.0,395.45,Delivered,Cash,116.85,84.85,Non-Coupon Order,2025-07,Saturday,0
836.0,256,16,2025-01-01,525.93,,0.0,525.93,45.0,334.58,Delivered,Card,150.19,118.19,Non-Coupon Order,2025-01,Wednesday,0
837.0,207,20,2025-08-30,256.36,,0.0,256.36,35.0,137.04,Delivered,Wallet,86.27,54.27,Non-Coupon Order,2025-08,Saturday,0
838.0,198,29,2025-07-12,426.61,,0.0,426.61,0.0,222.7,Delivered,Wallet,93.85,61.85,Non-Coupon Order,2025-07,Saturday,0
839.0,100,3,2025-08-19,979.89,,0.0,979.89,35.0,603.91,Delivered,Wallet,279.97,247.97,Non-Coupon Order,2025-08,Tuesday,0
840.0,275,19,2025-04-30,250.8,,0.0,250.8,55.0,157.4,Delivered,Upi,110.18,78.18,Non-Coupon Order,2025-04,Wednesday,0
841.0,277,21,2025-08-14,434.47,,0.0,434.47,45.0,250.35,Delivered,Cash,123.2,91.2,Non-Coupon Order,2025-08,Thursday,0
843.0,17,17,2025-07-27,318.68,,0.0,318.68,55.0,186.3,Delivered,Wallet,118.74,86.74,Non-Coupon Order,2025-07,Sunday,0
844.0,197,19,2025-09-27,497.37,,0.0,497.37,55.0,281.56,Delivered,Cash,164.42,132.42,Non-Coupon Order,2025-09,Saturday,0
845.0,273,1,2025-03-09,280.87,,0.0,280.87,45.0,159.78,Delivered,Wallet,106.79,74.79,Non-Coupon Order,2025-03,Sunday,0
846.0,122,22,2025-01-19,440.37,,0.0,440.37,45.0,268.67,Delivered,Upi,155.09,123.09,Non-Coupon Order,2025-01,Sunday,0
847.0,283,29,2025-05-11,609.36,,0.0,609.36,55.0,336.49,Delivered,Upi,189.06,157.06,Non-Coupon Order,2025-05,Sunday,0
848.0,222,15,2025-12-11,562.89,,0.0,562.89,35.0,309.15,Delivered,Upi,147.58,115.58,Non-Coupon Order,2025-12,Thursday,0
849.0,75,26,2025-06-15,369.65,,0.0,369.65,0.0,199.96,Delivered,Card,92.41,60.41,Non-Coupon Order,2025-06,Sunday,0
850.0,154,4,2025-06-02,406.29,,0.0,406.29,25.0,241.44,Delivered,Wallet,98.13,66.13,Non-Coupon Order,2025-06,Monday,0
851.0,27,30,2025-05-16,252.58,,0.0,252.58,55.0,134.43,Delivered,Cash,105.52,73.52,Non-Coupon Order,2025-05,Friday,0
852.0,163,27,2025-01-14,1121.03,,0.0,1121.03,35.0,594.76,Delivered,Cash,281.63,249.63,Non-Coupon Order,2025-01,Tuesday,0
854.0,53,9,2025-12-24,958.3,,0.0,958.3,0.0,541.8,Delivered,Upi,172.49,140.49,Non-Coupon Order,2025-12,Wednesday,0
855.0,221,11,2025-04-10,341.55,,0.0,341.55,25.0,215.09,Delivered,Wallet,110.39,78.39,Non-Coupon Order,2025-04,Thursday,0
856.0,252,16,2025-02-16,444.8,,0.0,444.8,45.0,237.29,Delivered,Upi,133.96,101.96,Non-Coupon Order,2025-02,Sunday,0
857.0,90,9,2025-01-28,689.19,,0.0,689.19,25.0,368.65,Delivered,Cash,149.05,117.05,Non-Coupon Order,2025-01,Tuesday,0
858.0,203,4,2025-08-24,659.49,,0.0,659.49,25.0,343.31,Delivered,Card,143.71,111.71,Non-Coupon Order,2025-08,Sunday,0
859.0,77,30,2025-06-03,228.05,,0.0,228.05,25.0,140.22,Delivered,Upi,70.61,38.61,Non-Coupon Order,2025-06,Tuesday,0
860.0,104,29,2025-07-10,1107.55,,0.0,1107.55,35.0,608.15,Delivered,Upi,278.66,246.66,Non-Coupon Order,2025-07,Thursday,0
861.0,211,9,2025-12-23,524.81,,0.0,524.81,45.0,283.75,Delivered,Upi,139.47,107.47,Non-Coupon Order,2025-12,Tuesday,0
862.0,140,22,2025-11-19,507.33,,0.0,507.33,55.0,264.8,Delivered,Card,181.83,149.83,Non-Coupon Order,2025-11,Wednesday,0
863.0,130,1,2025-10-21,315.55,,0.0,315.55,55.0,195.67,Delivered,Card,124.42,92.42,Non-Coupon Order,2025-10,Tuesday,0
864.0,263,27,2025-08-26,717.97,,0.0,717.97,25.0,422.65,Delivered,Wallet,182.95,150.95,Non-Coupon Order,2025-08,Tuesday,0
865.0,198,7,2025-11-09,275.68,,0.0,275.68,45.0,162.78,Delivered,Cash,100.14,68.14,Non-Coupon Order,2025-11,Sunday,0
866.0,122,9,2025-12-13,498.93,,0.0,498.93,25.0,305.71,Delivered,Cash,114.81,82.81,Non-Coupon Order,2025-12,Saturday,0
869.0,204,25,2025-09-17,353.05,,0.0,353.05,35.0,207.94,Delivered,Cash,112.67,80.67,Non-Coupon Order,2025-09,Wednesday,0
870.0,102,17,2025-03-01,460.68,,0.0,460.68,55.0,250.28,Delivered,Cash,147.14,115.14,Non-Coupon Order,2025-03,Saturday,0
871.0,286,8,2025-01-02,232.56,,0.0,232.56,25.0,148.05,Delivered,Card,71.51,39.51,Non-Coupon Order,2025-01,Thursday,0
872.0,220,5,2025-02-18,332.42,,0.0,332.42,55.0,180.74,Delivered,Upi,121.48,89.48,Non-Coupon Order,2025-02,Tuesday,0
873.0,5,11,2025-10-18,254.71,,0.0,254.71,25.0,133.69,Delivered,Wallet,88.68,56.68,Non-Coupon Order,2025-10,Saturday,0
874.0,148,1,2025-09-19,225.24,,0.0,225.24,45.0,128.62,Delivered,Cash,94.55,62.55,Non-Coupon Order,2025-09,Friday,0
875.0,265,13,2025-01-12,337.51,,0.0,337.51,35.0,208.49,Delivered,Card,109.25,77.25,Non-Coupon Order,2025-01,Sunday,0
877.0,168,17,2025-04-30,409.49,,0.0,409.49,0.0,248.2,Delivered,Cash,81.9,49.9,Non-Coupon Order,2025-04,Wednesday,0
878.0,274,4,2025-06-21,376.01,,0.0,376.01,55.0,201.22,Delivered,Cash,122.68,90.68,Non-Coupon Order,2025-06,Saturday,0
879.0,247,27,2025-05-06,456.56,,0.0,456.56,55.0,244.46,Delivered,Cash,155.44,123.44,Non-Coupon Order,2025-05,Tuesday,0
